t,E,current1_mA,coll_current,potential2,current1,current1_muA,cur1muA_filt,coll_cur_filt,coll_cur_norm,coll_cur_norm_filt,cur_H2O2,cur_H2O2_min,cur_H2O2_max,yield,yield_min,yield_max,j,current1_mA_geo,cur_H2O2_uAcm,cur_H2O2_min_uAcm,cur_H2O2_max_uAcm
228.325,-0.034406253968253,-0.8842086507936464,0.1576930317460356,,-0.0008842086507936,-884.2086507936467,-884.2086507936467,0.1528559682539643,0.5260182698412514,0.5260182698412514,-7.514546712017879,-12.124962141430256,-5.444370406794374,1.6853989518356434,2.705457424881485,1.223931190487745,-2297.5702448722354,-2.2975702448722357,-19.526159254083183,-31.50608423854234,-14.146913669625436
228.375,-0.0353626031746022,-0.8886499206349162,0.1535938253968294,,-0.0008886499206349,-888.6499206349164,-888.6499206349164,0.1569551746031705,0.5384640781249994,0.5384640781249994,-7.6923439732142755,-12.411843725040429,-5.573186446452318,1.71638542037896,2.754937389637618,1.2464867888825857,-2309.110653832938,-2.309110653832938,-19.98815620081963,-32.25153113019279,-14.481635456745163
228.42499999999995,-0.0364260476190458,-0.8933567619047543,0.1633495238095019,,-0.0008933567619047,-893.3567619047542,-893.3567619047542,0.1653171428571276,0.539136734374999,0.539136734374999,-7.701953348214269,-12.427348759814038,-5.580148542621617,1.70953417748187,2.7439979601090965,1.2414994818367249,-2321.3411363544665,-2.3213411363544663,-20.01312566255469,-32.29182015757289,-14.499726101963534
228.475,-0.0374483015873002,-0.89806793650793,0.1734609206349111,,-0.0008980679365079,-898.0679365079302,-898.0679365079302,0.1734609206349111,0.5555460312499694,0.5555460312499694,-7.936371874999563,-12.8055905715225,-5.749987301890099,1.7519501400969486,2.811716487706313,1.2723773561941452,-2333.58287881756,-2.33358287881756,-20.62225002647632,-33.27466185581674,-14.941043294880648
228.52499999999995,-0.038502788732393,-0.902593422535207,0.1815115774647769,,-0.0009025934225352,-902.5934225352072,-902.5934225352072,0.1815115774647769,0.5637169999999971,0.5637169999999971,-8.053099999999956,-12.993935145148802,-5.83455809155282,1.7686555212620625,2.838382386158975,1.2845394937146983,-2345.342119162612,-2.345342119162612,-20.925561995319764,-33.76406544597448,-15.160796098407292
228.575,-0.039836591549294,-0.9067758169014029,0.1930291830985761,,-0.0009067758169014,-906.7758169014028,-906.7758169014028,0.1930291830985761,0.565520714285712,0.565520714285712,-8.078867346938742,-13.03551158589648,-5.853226813235097,1.766153135801335,2.8343881363875747,1.2827176284925008,-2356.209853649791,-2.356209853649791,-20.99251710773889,-33.87209966738117,-15.20930580186756
228.625,-0.0391313333333343,-0.9118069999999948,0.2029066666666576,,-0.0009118069999999,-911.8069999999952,-911.8069999999952,0.2029066666666576,0.56675,0.56675,-8.096428571428572,-13.063847184869571,-5.865950110405715,1.7602779422187884,2.8250100486210585,1.2784402350968305,-2369.283121563936,-2.369283121563936,-21.03814903727853,-33.94572824929199,-15.242366628596226
228.67499999999995,-0.040310499999996,-0.9170692499999926,0.2155052812499792,,-0.0009170692499999,-917.0692499999926,-917.0692499999926,0.2155052812499792,0.56675,0.56675,-8.096428571428572,-13.063847184869571,-5.865950110405715,1.7502656570508608,2.809027487444232,1.2711510211559922,-2382.9568048175674,-2.3829568048175678,-21.03814903727853,-33.94572824929199,-15.242366628596226
228.725,-0.0425704218749987,-0.922543234374992,0.2266691874999963,,-0.0009225432343749,-922.543234374992,-922.543234374992,0.2266691874999963,0.56675,0.56675,-8.096428571428572,-13.063847184869571,-5.865950110405715,1.7399706661534589,2.79259262618861,1.2636561999668534,-2397.180668845142,-2.397180668845142,-21.03814903727853,-33.94572824929199,-15.242366628596226
228.77499999999995,-0.0435121269841259,-0.9283822063492008,0.2294972857142757,,-0.0009283822063492,-928.3822063492008,-928.3822063492008,0.2294972857142757,0.5623001538461639,0.5623001538461639,-8.032859340659485,-12.961276192103991,-5.819893514839094,1.7156621320998608,2.7537825315607405,1.2459602725547496,-2412.352934188332,-2.412352934188332,-20.872967693516088,-33.67920285310447,-15.122690957634395
228.825,-0.0444684761904746,-0.9336425238095152,0.2390615714285556,,-0.0009336425238095,-933.6425238095152,-933.6425238095152,0.2390615714285556,0.5560648730158751,0.5560648730158751,-7.943783900226787,-12.817550111959944,-5.7553573943717895,1.6873193323188336,2.708524208285489,1.2253290133028625,-2426.0215958379918,-2.426021595837992,-20.641509788978105,-33.30573810035106,-14.954997201220596
